votes_dem,votes_gop,total_votes,state_abbr,county_name,combined_fips
8410.0,4251.0,12831.0,MS,Bolivar County,28011
1884.0,4360.0,6339.0,MS,Calhoun County,28013
1648.0,3774.0,5470.0,MS,Carroll County,28015
3649.0,4127.0,7890.0,MS,Chickasaw County,28017
1198.0,2763.0,4020.0,MS,Choctaw County,28019
2523.0,414.0,2954.0,MS,Claiborne County,28021
2556.0,5088.0,7713.0,MS,Clarke County,28023
5695.0,4136.0,9960.0,MS,Clay County,28025
6378.0,2426.0,8912.0,MS,Coahoma County,28027
6203.0,5576.0,11906.0,MS,Copiah County,28029
3267.0,5423.0,8790.0,MS,Covington County,28031
19892.0,42155.0,64022.0,MS,DeSoto County,28033
11271.0,15149.0,27284.0,MS,Forrest County,28035
1471.0,2685.0,4219.0,MS,Franklin County,28037
1013.0,8652.0,9831.0,MS,George County,28039
956.0,4309.0,5325.0,MS,Greene County,28041
4386.0,5940.0,10442.0,MS,Grenada County,28043
3320.0,13720.0,17517.0,MS,Hancock County,28045
20679.0,39710.0,62076.0,MS,Harrison County,28047
64922.0,24919.0,91536.0,MS,Hinds County,28049
5820.0,1151.0,7045.0,MS,Holmes County,28051
2652.0,924.0,3599.0,MS,Humphreys County,28053
395.0,298.0,699.0,MS,Issaquena County,28055
1100.0,8385.0,9634.0,MS,Itawamba County,28057
13087.0,31204.0,45465.0,MS,Jackson County,28059
4367.0,4032.0,8468.0,MS,Jasper County,28061
3337.0,489.0,3859.0,MS,Jefferson County,28063
3720.0,2466.0,6237.0,MS,Jefferson Davis County,28065
7748.0,20076.0,28250.0,MS,Jones County,28067
2827.0,1778.0,4639.0,MS,Kemper County,28069
7968.0,10872.0,19642.0,MS,Lafayette County,28071
5044.0,18493.0,24179.0,MS,Lamar County,28073
10910.0,17574.0,28967.0,MS,Lauderdale County,28075
2181.0,4072.0,6329.0,MS,Lawrence County,28077
3579.0,4775.0,8436.0,MS,Leake County,28079
9635.0,21695.0,31974.0,MS,Lee County,28081
6677.0,2757.0,9566.0,MS,Leflore County,28083
4458.0,10550.0,15193.0,MS,Lincoln County,28085
11545.0,13124.0,25139.0,MS,Lowndes County,28087
18358.0,25607.0,45048.0,MS,Madison County,28089
3572.0,7697.0,11443.0,MS,Marion County,28091
7944.0,6525.0,14698.0,MS,Marshall County,28093
5485.0,10107.0,15781.0,MS,Monroe County,28095
1775.0,2334.0,4162.0,MS,Montgomery County,28097
2668.0,7613.0,10438.0,MS,Neshoba County,28099
2549.0,5929.0,8594.0,MS,Newton County,28101
4330.0,1181.0,5538.0,MS,Noxubee County,28103
7851.0,7671.0,16151.0,MS,Oktibbeha County,28105
7300.0,7371.0,14854.0,MS,Panola County,28107
2919.0,15530.0,18893.0,MS,Pearl River County,28109
1220.0,4135.0,5432.0,MS,Perry County,28111
7636.0,7748.0,15633.0,MS,Pike County,28113
2123.0,9442.0,11811.0,MS,Pontotoc County,28115
2067.0,7647.0,9871.0,MS,Prentiss County,28117
2303.0,998.0,3353.0,MS,Quitman County,28119
13741.0,46168.0,61356.0,MS,Rankin County,28121
3999.0,5742.0,9867.0,MS,Scott County,28123
1290.0,619.0,1926.0,MS,Sharkey County,28125
3871.0,7393.0,11416.0,MS,Simpson County,28127
1598.0,5877.0,7556.0,MS,Smith County,28129
1400.0,4810.0,6368.0,MS,Stone County,28131
6560.0,2768.0,9406.0,MS,Sunflower County,28133
3337.0,2462.0,5870.0,MS,Tallahatchie County,28135
3804.0,7385.0,11389.0,MS,Tate County,28137
1808.0,7182.0,9143.0,MS,Tippah County,28139
990.0,7117.0,8310.0,MS,Tishomingo County,28141
2577.0,840.0,3463.0,MS,Tunica County,28143
1969.0,9161.0,11374.0,MS,Union County,28145
2475.0,3374.0,5909.0,MS,Walthall County,28147
8518.0,9420.0,18287.0,MS,Warren County,28149
9847.0,4541.0,14571.0,MS,Washington County,28151
3493.0,5957.0,9534.0,MS,Wayne County,28153
1001.0,3949.0,5024.0,MS,Webster County,28155
2826.0,1305.0,4174.0,MS,Wilkinson County,28157
3778.0,4874.0,8771.0,MS,Winston County,28159
2574.0,3366.0,6058.0,MS,Yalobusha County,28161
5221.0,4568.0,9892.0,MS,Yazoo County,28163
1115.0,3243.0,4676.0,MT,Beaverhead County,30001
2061.0,1833.0,4148.0,MT,Big Horn County,30003
1187.0,1259.0,2621.0,MT,Blaine County,30005
566.0,2329.0,3097.0,MT,Broadwater County,30007
1824.0,3729.0,5923.0,MT,Carbon County,30009
70.0,677.0,777.0,MT,Carter County,30011
12053.0,19343.0,33791.0,MT,Cascade County,30013
729.0,1676.0,2571.0,MT,Chouteau County,30015
1172.0,3638.0,5145.0,MT,Custer County,30017
167.0,729.0,952.0,MT,Daniels County,30019
786.0,3298.0,4297.0,MT,Dawson County,30021
2018.0,1736.0,4099.0,MT,Deer Lodge County,30023
154.0,1276.0,1474.0,MT,Fallon County,30025
1196.0,4235.0,5782.0,MT,Fergus County,30027
13233.0,30079.0,46144.0,MT,Flathead County,30029
23879.0,23360.0,52169.0,MT,Gallatin County,30031
34.0,653.0,715.0,MT,Garfield County,30033
3076.0,1598.0,4969.0,MT,Glacier County,30035
71.0,365.0,468.0,MT,Golden Valley County,30037
469.0,1185.0,1762.0,MT,Granite County,30039
2350.0,3446.0,6347.0,MT,Hill County,30041
1975.0,4099.0,6535.0,MT,Jefferson County,30043
232.0,867.0,1189.0,MT,Judith Basin County,30045
4703.0,7453.0,12898.0,MT,Lake County,30047
14331.0,16665.0,33697.0,MT,Lewis and Clark County,30049
205.0,695.0,949.0,MT,Liberty County,30051
2040.0,6720.0,9250.0,MT,Lincoln County,30053
1175.0,3280.0,4708.0,MT,Madison County,30057
154.0,858.0,1056.0,MT,McCone County,30055
191.0,728.0,970.0,MT,Meagher County,30059
515.0,1322.0,1974.0,MT,Mineral County,30061
30740.0,21699.0,57271.0,MT,Missoula County,30063
331.0,1961.0,2404.0,MT,Musselshell County,30065
3521.0,4872.0,9056.0,MT,Park County,30067
30.0,276.0,319.0,MT,Petroleum County,30069
315.0,1715.0,2147.0,MT,Phillips County,30071
737.0,1786.0,2692.0,MT,Pondera County,30073
127.0,880.0,1047.0,MT,Powder River County,30075
549.0,2017.0,2768.0,MT,Powell County,30077
100.0,555.0,686.0,MT,Prairie County,30079
6166.0,14673.0,22063.0,MT,Ravalli County,30081
669.0,3885.0,4812.0,MT,Richland County,30083
1504.0,1722.0,3486.0,MT,Roosevelt County,30085
969.0,2211.0,3357.0,MT,Rosebud County,30087
1211.0,4268.0,5871.0,MT,Sanders County,30089
476.0,1237.0,1825.0,MT,Sheridan County,30091
8545.0,6252.0,16122.0,MT,Silver Bow County,30093
904.0,3630.0,4816.0,MT,Stillwater County,30095
398.0,1580.0,2077.0,MT,Sweet Grass County,30097
803.0,2152.0,3143.0,MT,Teton County,30099
399.0,1495.0,2018.0,MT,Toole County,30101
59.0,350.0,441.0,MT,Treasure County,30103
886.0,2697.0,3860.0,MT,Valley County,30105
179.0,698.0,932.0,MT,Wheatland County,30107
55.0,460.0,533.0,MT,Wibaux County,30109
21117.0,38675.0,64675.0,MT,Yellowstone County,30111
29268.0,38235.0,69264.0,NC,Alamance County,37001
3750.0,13826.0,18011.0,NC,Alexander County,37003
1300.0,3789.0,5214.0,NC,Alleghany County,37005
5785.0,4480.0,10394.0,NC,Anson County,37007
3476.0,9353.0,13160.0,NC,Ashe County,37009
1670.0,6226.0,8060.0,NC,Avery County,37011
8699.0,14478.0,23599.0,NC,Beaufort County,37013
5837.0,3476.0,9380.0,NC,Bertie County,37015
7021.0,8511.0,15743.0,NC,Bladen County,37017
23117.0,42440.0,67255.0,NC,Brunswick County,37019
74937.0,55339.0,134507.0,NC,Buncombe County,37021
10930.0,25741.0,37638.0,NC,Burke County,37023
35048.0,53224.0,91002.0,NC,Cabarrus County,37025
8403.0,26499.0,35747.0,NC,Caldwell County,37027
1266.0,3527.0,4939.0,NC,Camden County,37029
9806.0,26228.0,36919.0,NC,Carteret County,37031
4549.0,5758.0,10515.0,NC,Caswell County,37033
21050.0,48062.0,71065.0,NC,Catawba County,37035
20953.0,17012.0,39080.0,NC,Chatham County,37037
2809.0,10711.0,13860.0,NC,Cherokee County,37039
2965.0,3983.0,7108.0,NC,Chowan County,37041
1352.0,4395.0,5885.0,NC,Clay County,37043
14896.0,28394.0,44137.0,NC,Cleveland County,37045
8991.0,14177.0,23472.0,NC,Columbus County,37047
17481.0,27556.0,46231.0,NC,Craven County,37049
70523.0,50593.0,124402.0,NC,Cumberland County,37051
2879.0,9070.0,12423.0,NC,Currituck County,37053
7079.0,11283.0,19009.0,NC,Dare County,37055
17328.0,52870.0,72013.0,NC,Davidson County,37057
5228.0,15502.0,21350.0,NC,Davie County,37059
8196.0,12151.0,20601.0,NC,Duplin County,37061
118783.0,27879.0,150543.0,NC,Durham County,37063
16152.0,8219.0,24653.0,NC,Edgecombe County,37065
92488.0,74793.0,172509.0,NC,Forsyth County,37067
12811.0,16320.0,29902.0,NC,Franklin County,37069
30982.0,61467.0,94872.0,NC,Gaston County,37071
2371.0,2851.0,5328.0,NC,Gates County,37073
761.0,3260.0,4094.0,NC,Graham County,37075
12827.0,13500.0,26920.0,NC,Granville County,37077
3570.0,4358.0,8013.0,NC,Greene County,37079
147949.0,97461.0,252087.0,NC,Guilford County,37081
15642.0,8954.0,24881.0,NC,Halifax County,37083
16452.0,27278.0,44955.0,NC,Harnett County,37085
10414.0,18844.0,30156.0,NC,Haywood County,37087
19664.0,35535.0,56810.0,NC,Henderson County,37089
6886.0,3081.0,10100.0,NC,Hertford County,37091
9608.0,7676.0,17847.0,NC,Hoke County,37093
956.0,1275.0,2273.0,NC,Hyde County,37095
24441.0,54164.0,80727.0,NC,Iredell County,37097
7564.0,9706.0,18004.0,NC,Jackson County,37099
28153.0,54082.0,84553.0,NC,Johnston County,37101
2041.0,2941.0,5039.0,NC,Jones County,37103
10380.0,13625.0,24676.0,NC,Lee County,37105
11752.0,13354.0,25500.0,NC,Lenoir County,37107
9836.0,28653.0,39449.0,NC,Lincoln County,37109
4841.0,12035.0,17336.0,NC,Macon County,37113
3899.0,6735.0,10966.0,NC,Madison County,37115
5814.0,5874.0,11852.0,NC,Martin County,37117
4645.0,14517.0,19557.0,NC,McDowell County,37111
292258.0,154303.0,461834.0,NC,Mecklenburg County,37119
1585.0,6225.0,7948.0,NC,Mitchell County,37121
4108.0,7070.0,11449.0,NC,Montgomery County,37123
16148.0,30273.0,47746.0,NC,Moore County,37125
23024.0,23142.0,46903.0,NC,Nash County,37127
50219.0,54665.0,108737.0,NC,New Hanover County,37129
6113.0,3556.0,9761.0,NC,Northampton County,37131
17156.0,36342.0,55364.0,NC,Onslow County,37133
59105.0,18373.0,79830.0,NC,Orange County,37135
2427.0,4225.0,6772.0,NC,Pamlico County,37137
8455.0,8082.0,16964.0,NC,Pasquotank County,37139
9086.0,17317.0,27072.0,NC,Pender County,37141
2291.0,4143.0,6595.0,NC,Perquimans County,37143
7772.0,11116.0,19303.0,NC,Person County,37145
40967.0,35191.0,78264.0,NC,Pitt County,37147
3715.0,6738.0,10723.0,NC,Polk County,37149
13074.0,49156.0,63615.0,NC,Randolph County,37151
8290.0,10199.0,18813.0,NC,Richmond County,37153
18377.0,20294.0,39454.0,NC,Robeson County,37155
14057.0,26463.0,41374.0,NC,Rockingham County,37157
19208.0,42388.0,63078.0,NC,Rowan County,37159
7451.0,21694.0,29764.0,NC,Rutherford County,37161
10486.0,14761.0,25638.0,NC,Sampson County,37163
7279.0,6212.0,13743.0,NC,Scotland County,37165
7008.0,21788.0,29451.0,NC,Stanly County,37167
4645.0,16976.0,22182.0,NC,Stokes County,37169
7438.0,23495.0,31663.0,NC,Surry County,37171
2186.0,3557.0,5982.0,NC,Swain County,37173
6520.0,10441.0,17440.0,NC,Transylvania County,37175
705.0,968.0,1700.0,NC,Tyrrell County,37177
34051.0,66265.0,103596.0,NC,Union County,37179
12168.0,7304.0,19762.0,NC,Vance County,37181
298353.0,193607.0,510940.0,NC,Wake County,37183
6668.0,3302.0,10123.0,NC,Warren County,37185
3490.0,2560.0,6115.0,NC,Washington County,37187
13953.0,13521.0,28769.0,NC,Watauga County,37189
21520.0,27360.0,49824.0,NC,Wayne County,37191
6596.0,23613.0,30844.0,NC,Wilkes County,37193
19527.0,17410.0,37593.0,NC,Wilson County,37195
3140.0,13815.0,17350.0,NC,Yadkin County,37197
3181.0,6367.0,9808.0,NC,Yancey County,37199
216.0,904.0,1206.0,ND,Adams County,38001
1597.0,3156.0,5253.0,ND,Barnes County,38003
842.0,927.0,1940.0,ND,Benson County,38005
58.0,492.0,592.0,ND,Billings County,38007
734.0,2482.0,3437.0,ND,Bottineau County,38009
227.0,1445.0,1769.0,ND,Bowman County,38011
118.0,879.0,1031.0,ND,Burke County,38013
10865.0,32499.0,46874.0,ND,Burleigh County,38015
31291.0,39738.0,78807.0,ND,Cass County,38017
476.0,1356.0,1969.0,ND,Cavalier County,38019
551.0,1656.0,2372.0,ND,Dickey County,38021
243.0,860.0,1187.0,ND,Divide County,38023
356.0,1753.0,2199.0,ND,Dunn County,38025
354.0,790.0,1219.0,ND,Eddy County,38027
215.0,1672.0,1959.0,ND,Emmons County,38029
346.0,1237.0,1699.0,ND,Foster County,38031
99.0,793.0,942.0,ND,Golden Valley County,38033
10828.0,16325.0,29711.0,ND,Grand Forks County,38035
187.0,1098.0,1361.0,ND,Grant County,38037
298.0,847.0,1247.0,ND,Griggs County,38039
168.0,1032.0,1261.0,ND,Hettinger County,38041
179.0,1106.0,1358.0,ND,Kidder County,38043
500.0,1475.0,2115.0,ND,LaMoure County,38045
112.0,867.0,1030.0,ND,Logan County,38047
474.0,1991.0,2687.0,ND,McHenry County,38049
233.0,1095.0,1423.0,ND,McIntosh County,38051
696.0,3661.0,4594.0,ND,McKenzie County,38053
1070.0,3827.0,5206.0,ND,McLean County,38055
616.0,3715.0,4564.0,ND,Mercer County,38057
3077.0,11319.0,15547.0,ND,Morton County,38059
1211.0,2551.0,4009.0,ND,Mountrail County,38061
536.0,1025.0,1694.0,ND,Nelson County,38063
119.0,827.0,1002.0,ND,Oliver County,38065
681.0,2204.0,3093.0,ND,Pembina County,38067
431.0,1433.0,2020.0,ND,Pierce County,38069
1505.0,3216.0,5218.0,ND,Ramsey County,38071
836.0,1209.0,2317.0,ND,Ransom County,38073
200.0,978.0,1255.0,ND,Renville County,38075
2064.0,4759.0,7460.0,ND,Richland County,38077
2097.0,1210.0,3662.0,ND,Rolette County,38079
693.0,1088.0,1978.0,ND,Sargent County,38081
94.0,644.0,774.0,ND,Sheridan County,38083
758.0,256.0,1177.0,ND,Sioux County,38085
42.0,361.0,427.0,ND,Slope County,38087
1745.0,9718.0,12115.0,ND,Stark County,38089
361.0,537.0,984.0,ND,Steele County,38091
2484.0,6706.0,9938.0,ND,Stutsman County,38093
305.0,733.0,1137.0,ND,Towner County,38095
1239.0,2263.0,3864.0,ND,Traill County,38097
1166.0,2991.0,4543.0,ND,Walsh County,38099
5792.0,18601.0,26861.0,ND,Ward County,38101
419.0,1793.0,2352.0,ND,Wells County,38103
1722.0,10033.0,12529.0,ND,Williams County,38105
3272.0,9205.0,13172.0,NE,Adams County,31001
381.0,2717.0,3220.0,NE,Antelope County,31003
16.0,237.0,263.0,NE,Arthur County,31005
18.0,355.0,390.0,NE,Banner County,31007
30.0,273.0,313.0,NE,Blaine County,31009
414.0,2299.0,2867.0,NE,Boone County,31011
953.0,3550.0,4761.0,NE,Box Butte County,31013
128.0,978.0,1142.0,NE,Boyd County,31015
153.0,1380.0,1579.0,NE,Brown County,31017
4690.0,14424.0,20477.0,NE,Buffalo County,31019
928.0,2360.0,3523.0,NE,Burt County,31021
690.0,3068.0,3914.0,NE,Butler County,31023
3461.0,8388.0,12609.0,NE,Cass County,31025
572.0,3533.0,4360.0,NE,Cedar County,31027
171.0,1621.0,1851.0,NE,Chase County,31029
317.0,2623.0,3082.0,NE,Cherry County,31031
702.0,3610.0,4569.0,NE,Cheyenne County,31033
470.0,2373.0,2973.0,NE,Clay County,31035
857.0,2171.0,3172.0,NE,Colfax County,31037
712.0,3095.0,3988.0,NE,Cuming County,31039
635.0,4616.0,5489.0,NE,Custer County,31041
2904.0,4028.0,7259.0,NE,Dakota County,31043
785.0,2559.0,3578.0,NE,Dawes County,31045
2116.0,5935.0,8486.0,NE,Dawson County,31047
120.0,809.0,977.0,NE,Deuel County,31049
556.0,2041.0,2744.0,NE,Dixon County,31051
4451.0,9736.0,14959.0,NE,Dodge County,31053
105207.0,102151.0,219531.0,NE,Douglas County,31055
89.0,823.0,949.0,NE,Dundy County,31057
610.0,2100.0,2879.0,NE,Fillmore County,31059
250.0,1345.0,1656.0,NE,Franklin County,31061
161.0,1106.0,1310.0,NE,Frontier County,31063
304.0,1915.0,2315.0,NE,Furnas County,31065
2930.0,6333.0,9854.0,NE,Gage County,31067
153.0,869.0,1063.0,NE,Garden County,31069
121.0,819.0,968.0,NE,Garfield County,31071
165.0,792.0,1000.0,NE,Gosper County,31073
20.0,367.0,394.0,NE,Grant County,31075
210.0,911.0,1165.0,NE,Greeley County,31077
6142.0,14139.0,21331.0,NE,Hall County,31079
873.0,3763.0,4902.0,NE,Hamilton County,31081
219.0,1302.0,1582.0,NE,Harlan County,31083
30.0,471.0,510.0,NE,Hayes County,31085
158.0,1216.0,1440.0,NE,Hitchcock County,31087
522.0,4275.0,4979.0,NE,Holt County,31089
40.0,355.0,414.0,NE,Hooker County,31091
544.0,2284.0,2958.0,NE,Howard County,31093
831.0,2387.0,3430.0,NE,Jefferson County,31095
560.0,1348.0,2051.0,NE,Johnson County,31097
550.0,2519.0,3242.0,NE,Kearney County,31099
560.0,3203.0,3945.0,NE,Keith County,31101
39.0,458.0,514.0,NE,Keya Paha County,31103
227.0,1317.0,1636.0,NE,Kimball County,31105
715.0,3181.0,4061.0,NE,Knox County,31107
60533.0,60456.0,129803.0,NE,Lancaster County,31109
2878.0,11992.0,15674.0,NE,Lincoln County,31111
32.0,400.0,451.0,NE,Logan County,31113
48.0,323.0,382.0,NE,Loup County,31115
2663.0,10518.0,13956.0,NE,Madison County,31119
14.0,257.0,286.0,NE,McPherson County,31117
601.0,2914.0,3707.0,NE,Merrick County,31121
282.0,1788.0,2166.0,NE,Morrill County,31123
280.0,1257.0,1599.0,NE,Nance County,31125
765.0,2068.0,3035.0,NE,Nemaha County,31127
348.0,1709.0,2153.0,NE,Nuckolls County,31129
2017.0,4833.0,7279.0,NE,Otoe County,31131
279.0,970.0,1314.0,NE,Pawnee County,31133
160.0,1202.0,1418.0,NE,Perkins County,31135
571.0,3832.0,4609.0,NE,Phelps County,31137
382.0,3052.0,3580.0,NE,Pierce County,31139
2612.0,10864.0,14047.0,NE,Platte County,31141
411.0,2019.0,2538.0,NE,Polk County,31143
638.0,4212.0,5061.0,NE,Red Willow County,31145
798.0,2684.0,3666.0,NE,Richardson County,31147
70.0,687.0,793.0,NE,Rock County,31149
1630.0,2849.0,4795.0,NE,Saline County,31151
27704.0,44649.0,77781.0,NE,Sarpy County,31153
2509.0,7486.0,10598.0,NE,Saunders County,31155
3151.0,9952.0,13895.0,NE,Scotts Bluff County,31157
1881.0,5451.0,7754.0,NE,Seward County,31159
286.0,2192.0,2565.0,NE,Sheridan County,31161
338.0,1143.0,1553.0,NE,Sherman County,31163
77.0,602.0,709.0,NE,Sioux County,31165
417.0,2173.0,2748.0,NE,Stanton County,31167
490.0,1993.0,2613.0,NE,Thayer County,31169
30.0,344.0,387.0,NE,Thomas County,31171
911.0,1013.0,2029.0,NE,Thurston County,31173
337.0,1770.0,2172.0,NE,Valley County,31175
2606.0,7374.0,10584.0,NE,Washington County,31177
828.0,2675.0,3740.0,NE,Wayne County,31179
306.0,1320.0,1687.0,NE,Webster County,31181
62.0,377.0,459.0,NE,Wheeler County,31183
1181.0,4686.0,6256.0,NE,York County,31185
13517.0,19315.0,34462.0,NH,Belknap County,33001
12987.0,14635.0,29063.0,NH,Carroll County,33003
22064.0,16876.0,41080.0,NH,Cheshire County,33005
6558.0,7951.0,15255.0,NH,Coos County,33007
28510.0,19010.0,50065.0,NH,Grafton County,33009
99589.0,100013.0,210622.0,NH,Hillsborough County,33011
40198.0,37674.0,81982.0,NH,Merrimack County,33013
79994.0,90447.0,179005.0,NH,Rockingham County,33015
34894.0,29072.0,67918.0,NH,Strafford County,33017
10210.0,10796.0,22101.0,NH,Sullivan County,33019
54472.0,47882.0,105738.0,NJ,Atlantic County,34001
209251.0,163220.0,383965.0,NJ,Bergen County,34003
108361.0,79539.0,194988.0,NJ,Burlington County,34005
142375.0,71020.0,220437.0,NJ,Camden County,34007
18626.0,28237.0,48375.0,NJ,Cape May County,34009
27045.0,24213.0,53018.0,NJ,Cumberland County,34011
231031.0,62059.0,299808.0,NJ,Essex County,34013
66355.0,66949.0,138388.0,NJ,Gloucester County,34015
149980.0,45615.0,201425.0,NJ,Hudson County,34017
28797.0,38565.0,70582.0,NJ,Hunterdon County,34019
93721.0,42604.0,141332.0,NJ,Mercer County,34021
164887.0,108981.0,282668.0,NJ,Middlesex County,34023
135825.0,165305.0,311474.0,NJ,Monmouth County,34025
114437.0,125376.0,248848.0,NJ,Morris County,34027
81845.0,170103.0,259592.0,NJ,Ocean County,34029
112608.0,71488.0,189099.0,NJ,Passaic County,34031
11766.0,16256.0,29220.0,NJ,Salem County,34033
83839.0,64640.0,154249.0,NJ,Somerset County,34035
24132.0,46486.0,73860.0,NJ,Sussex County,34037
145412.0,67582.0,219385.0,NJ,Union County,34039
16991.0,29393.0,48442.0,NJ,Warren County,34041
141960.0,93874.0,269861.0,NM,Bernalillo County,35001
426.0,1453.0,2024.0,NM,Catron County,35003
5530.0,12869.0,20159.0,NM,Chaves County,35005
3721.0,3179.0,7975.0,NM,Cibola County,35006
2118.0,2569.0,5271.0,NM,Colfax County,35007
2776.0,7560.0,11292.0,NM,Curry County,35009
192.0,617.0,903.0,NM,De Baca County,35011
37543.0,25095.0,69324.0,NM,Dona Ana County,35013
5008.0,13124.0,19523.0,NM,Eddy County,35015
6226.0,5251.0,12633.0,NM,Grant County,35017
962.0,591.0,1809.0,NM,Guadalupe County,35019
156.0,311.0,527.0,NM,Harding County,35021
780.0,906.0,1836.0,NM,Hidalgo County,35023
3877.0,12306.0,17369.0,NM,Lea County,35025
2329.0,5889.0,8856.0,NM,Lincoln County,35027
5443.0,3329.0,10430.0,NM,Los Alamos County,35028
3195.0,3478.0,7245.0,NM,Luna County,35029
13162.0,4893.0,20791.0,NM,McKinley County,35031
1533.0,662.0,2429.0,NM,Mora County,35033
6033.0,11756.0,19636.0,NM,Otero County,35035
1016.0,2208.0,3550.0,NM,Quay County,35037
9534.0,3583.0,14767.0,NM,Rio Arriba County,35039
1445.0,3865.0,5855.0,NM,Roosevelt County,35041
27405.0,25748.0,60597.0,NM,Sandoval County,35043
12826.0,27879.0,45476.0,NM,San Juan County,35045
7249.0,2302.0,10662.0,NM,San Miguel County,35047
49956.0,14198.0,70082.0,NM,Santa Fe County,35049
1600.0,2998.0,5129.0,NM,Sierra County,35051
3275.0,2592.0,6756.0,NM,Socorro County,35053
10550.0,2706.0,15072.0,NM,Taos County,35055
1770.0,3695.0,6250.0,NM,Torrance County,35057
318.0,1214.0,1688.0,NM,Union County,35059
10810.0,13175.0,27350.0,NM,Valencia County,35061
9610.0,13125.0,25016.0,NV,Carson City,32510
2210.0,7828.0,10936.0,NV,Churchill County,32001
401068.0,319571.0,765421.0,NV,Clark County,32003
8453.0,17406.0,27871.0,NV,Douglas County,32005
3400.0,13542.0,18545.0,NV,Elko County,32007
65.0,329.0,423.0,NV,Esmeralda County,32009
74.0,723.0,854.0,NV,Eureka County,32011
1386.0,4521.0,6433.0,NV,Humboldt County,32013
403.0,1828.0,2413.0,NV,Lander County,32015
285.0,1671.0,2132.0,NV,Lincoln County,32017
6146.0,16005.0,23762.0,NV,Lyon County,32019
637.0,1179.0,1997.0,NV,Mineral County,32021
5095.0,13320.0,19592.0,NV,Nye County,32023
430.0,1403.0,1982.0,NV,Pershing County,32027
752.0,1616.0,2558.0,NV,Storey County,32029
97032.0,94529.0,209282.0,NV,Washoe County,32031
707.0,2723.0,3773.0,NV,White Pine County,32033
74775.0,44227.0,125644.0,NY,Albany County,36001
4473.0,11712.0,17111.0,NY,Allegany County,36003
318403.0,34424.0,358857.0,NY,Bronx County,36005
35212.0,38077.0,77657.0,NY,Broome County,36007
8717.0,18668.0,28961.0,NY,Cattaraugus County,36009
12202.0,16194.0,30124.0,NY,Cayuga County,36011
17281.0,29418.0,49381.0,NY,Chautauqua County,36013
12394.0,19025.0,33195.0,NY,Chemung County,36015
5943.0,11024.0,18113.0,NY,Chenango County,36017
13446.0,13181.0,28378.0,NY,Clinton County,36019
13123.0,12756.0,27255.0,NY,Columbia County,36021
7976.0,9207.0,18424.0,NY,Cortland County,36023
5825.0,11012.0,17778.0,NY,Delaware County,36025
56874.0,58163.0,120199.0,NY,Dutchess County,36027
192065.0,173817.0,383248.0,NY,Erie County,36029
6760.0,7275.0,15079.0,NY,Essex County,36031
6517.0,7636.0,15148.0,NY,Franklin County,36033
5805.0,12759.0,19563.0,NY,Fulton County,36035
6946.0,15986.0,24463.0,NY,Genesee County,36037
6370.0,11546.0,18869.0,NY,Greene County,36039
752.0,1795.0,2688.0,NY,Hamilton County,36041
7289.0,15664.0,24261.0,NY,Herkimer County,36043
12289.0,19947.0,34263.0,NY,Jefferson County,36045
595086.0,133653.0,746295.0,NY,Kings County,36047
2828.0,6916.0,10312.0,NY,Lewis County,36049
10478.0,19211.0,31363.0,NY,Livingston County,36051
10548.0,14901.0,27392.0,NY,Madison County,36053
174063.0,128871.0,320164.0,NY,Monroe County,36055
5961.0,10579.0,17438.0,NY,Montgomery County,36057
307326.0,275479.0,599649.0,NY,Nassau County,36059
515481.0,58935.0,591368.0,NY,New York County,36061
32888.0,49223.0,86000.0,NY,Niagara County,36063
30749.0,48490.0,83876.0,NY,Oneida County,36065
102915.0,78277.0,191962.0,NY,Onondaga County,36067
20233.0,24343.0,47664.0,NY,Ontario County,36069
63037.0,72129.0,140753.0,NY,Orange County,36071
4327.0,11582.0,16722.0,NY,Orleans County,36073
15614.0,25870.0,44122.0,NY,Oswego County,36075
9285.0,12284.0,23024.0,NY,Otsego County,36077
17363.0,25241.0,44186.0,NY,Putnam County,36079
473389.0,138550.0,627021.0,NY,Queens County,36081
30039.0,31933.0,65991.0,NY,Rensselaer County,36083
67561.0,95612.0,167209.0,NY,Richmond County,36085
63454.0,57148.0,123943.0,NY,Rockland County,36087
46546.0,51088.0,104089.0,NY,Saratoga County,36091
30870.0,27268.0,61629.0,NY,Schenectady County,36093
3777.0,8173.0,12673.0,NY,Schoharie County,36095
2761.0,5179.0,8423.0,NY,Schuyler County,36097
5175.0,6719.0,12727.0,NY,Seneca County,36099
14659.0,18450.0,35154.0,NY,St. Lawrence County,36089
11215.0,25091.0,38373.0,NY,Steuben County,36101
276953.0,328403.0,625720.0,NY,Suffolk County,36103
10983.0,14626.0,26509.0,NY,Sullivan County,36105
6852.0,12528.0,20556.0,NY,Tioga County,36107
25555.0,9647.0,37747.0,NY,Tompkins County,36109
40010.0,32962.0,77134.0,NY,Ulster County,36111
11366.0,14284.0,27568.0,NY,Warren County,36113
8238.0,12770.0,22401.0,NY,Washington County,36115
12378.0,21935.0,36598.0,NY,Wayne County,36117
245670.0,121643.0,378506.0,NY,Westchester County,36119
3585.0,11884.0,16280.0,NY,Wyoming County,36121
3219.0,5180.0,8975.0,NY,Yates County,36123
2293.0,8445.0,11063.0,OH,Adams County,39001
12815.0,29858.0,44636.0,OH,Allen County,39003
